1.387102904	2.795548922
2.980036414	0.377464679
1.371246188	1.90271549
3.465391223	1.955843894
2.458624508	2.638864391
0.75179351	1.788503682
3.175874935	0.670273579
2.611802688	2.071791074
2.235117481	2.201997648
0.952390746	3.171701485
2.348449961	2.584308388
2.804977742	0.325452509
2.083638524	2.97208274
0.834128405	2.508712554
1.027453754	2.282114534
2.097084141	2.046900202
2.780225723	2.550018706
1.55371163	3.062240639
0.555106081	2.266504287
2.590001171	3.01458443
2.329110868	2.738045724
2.238462533	1.990338673
1.654429082	2.044192318
1.255508758	0.274525416
2.189123565	2.363084381
0.732147588	2.11568686
1.073150704	2.015885161
1.060359287	0.741859597
1.816063694	2.676168386
1.086910355	3.110569545
1.998103296	1.725175932
1.631781885	2.786670407
1.917724136	2.625804508
0.717712262	0.820611206
0.841623736	2.844295797
3.243306294	1.959160252
1.359851008	2.368051154
0.52911092	2.861896578
0.345295562	1.813950622
3.271090765	2.292947974
2.452338294	1.805201646
2.287003524	3.160987857
1.489094507	2.741303764
0.943344324	1.321496408
1.374305865	2.290458252
1.662784905	2.367286964
1.86277677	2.025788789
2.758138173	1.573889493
2.540852504	2.831553911
3.088983095	2.814853803
1.564003325	2.860651058
0.35419317	1.551740592
1.806134656	3.012098776
2.338570173	2.935454165
3.051334365	2.535966275
0.570095366	2.015479561
2.103535798	2.175407682
2.918277863	1.428054652
3.456934913	1.726272395
2.297218188	2.896809271
1.643759276	1.782147926
3.404441823	2.065574889
1.126641932	2.320295972
2.178252829	3.29896514
2.658138157	2.973175795
2.316410506	1.700389297
1.819074671	3.077854964
3.220102442	0.873718028
1.442663816	1.933562863
0.410487246	1.681669538
1.29648376	0.572671308
1.48114806	2.86459274
2.951465053	1.78563841
3.051854959	2.261501971
2.674837314	2.652087873
1.643189323	1.738822953
1.342227433	3.325477499
2.905850081	2.331189893
1.57302478	1.840694932
0.825780702	2.520517787
2.693906578	1.621528018
1.339379133	3.169413305
3.391182319	0.590260053
0.151708769	2.314676677
3.514348192	1.776591124
2.06104239	3.136610556
2.840197442	2.275805232
0.744317636	2.835004505
1.691983118	2.526637424
0.143678701	1.826083241
2.770360429	2.489372523
1.518157989	2.2444273
2.939041172	1.904644638
1.280323088	1.490996172
1.261638451	1.951218122
1.382272959	2.109888341
2.65793017	2.855538126
1.820080632	2.359925983
2.625488688	2.281404132
0.859936274	3.114780107
1.757425718	1.147933
1.514146906	1.988421149
0.390247255	1.18374992
1.939399041	2.189532705
0.998245182	1.825005232
3.425426557	1.844607459
1.966112116	2.219787844
1.343429405	2.863673149
1.279156173	3.268934586
2.304835389	3.278605151
2.19502177	1.857566564
2.513841077	3.038400052
1.398701141	3.154049717
3.347690542	2.1176346
2.250102756	1.556047819
0.488564584	1.508125469
0.624470986	0.499434419
1.408650378	2.008142004
0.570182613	2.031335654
2.08823809	2.035032489
1.242477626	2.380114496
0.186820326	0.727261594
2.469317698	1.525742778
1.430045102	0.95068535
0.674998233	0.939786013
1.898846536	3.242298285
1.387230978	2.699755173
2.814506723	2.65606726
1.306891969	2.90801203
3.562581608	1.362387531
3.177122285	1.58224786
2.227975875	2.303188435
1.306274343	3.234127291
0.345350017	2.218253327
2.199685288	1.148300292
3.487791922	1.91034374
1.060237159	3.165009096
2.987663933	2.244620708
3.062416878	1.214102487
3.011776979	1.831477825
2.280997499	1.603383449
2.406619647	1.868963393
1.059555911	3.240684724
2.490820733	1.11598615
2.279267295	0.858981763
2.052959678	2.270181737
2.809268635	2.201151099
1.388504885	0.736796751
1.059220392	2.347687048
3.372569014	1.594361232
0.318846817	1.635327892
0.683960357	1.895129982
0.970714316	2.223615373
3.085716244	2.596979287
3.439518774	0.530238943
2.382989226	1.766226638
2.753385591	2.731299781
1.536910291	1.564244499
1.916394538	2.545798535
1.678741301	2.97579263
2.957863837	2.655854596
3.505555441	1.421627995
1.284134498	2.878892023
2.149346828	1.970022021
3.476959422	1.197308018
0.288566299	2.408406015
0.4007658	2.081556598
3.062703137	0.86778157
2.382200108	0.896433454
2.72889764	1.874037305
2.546035272	2.964233003
1.802976729	3.033889897
1.162151899	1.972494232
0.38481615	2.219987874
1.569608807	3.198062534
0.336076766	1.154514765
0.447203706	1.239654584
0.816772155	1.070036512
0.738785802	3.04239012
3.230270602	2.06559903
1.353420985	3.202213683
0.047092692	1.454292433
1.74845441	2.971165002
2.358247404	0.089057983
1.287185998	2.637343132
0.244796067	2.539280991
1.214092257	0.388059378
1.140803756	1.868174987
0.267514138	1.509317543
0.250322265	1.688067753
0.568638967	2.895616905
1.610792754	2.724849292
0.604709111	2.946209957
0.27193101	0.959586417
2.743270493	1.516991723
1.188509775	2.374832706
3.510173701	1.993315304
1.839701494	2.968628592
1.85580052	2.527063416
2.397219153	2.773292837
0.689042564	1.835606408
1.196669714	2.511259603
1.968707192	1.607332717
0.972782466	2.955937214
1.24548936	1.438779897
3.298415091	2.259106902
1.566150502	1.492783476
2.197097979	1.891175364
3.032030974	1.412458075
0.597391016	1.627298561
2.739610499	2.897679136
0.507937274	2.475709244
3.446210764	2.250843373
1.144364623	1.158895436
2.460371529	3.20937533
0.165596705	0.950213607
0.162398699	2.413618125
3.11228614	2.563504313
1.617140036	0.673169585
3.431765279	1.918596589
0.371460994	0.781986271
2.306080048	1.512298457
2.901077106	2.50864612
0.581218457	1.557756855
2.553163223	3.128927144
1.920842456	1.896513416
1.86750248	2.211957233
2.498900556	1.420362565
2.55032941	2.900488503
1.53009397	2.220019264
1.612025194	1.291367154
0.383478041	2.21654552
3.077984637	2.083177721
1.596754801	2.323313153
1.494930919	2.140770027
0.700218879	2.382076704
3.659108075	1.469780157
0.758229646	3.047814099
1.654990135	2.205367133
1.443443712	2.517826561
2.680694714	2.053750076
2.713910393	2.325369986
1.112883009	2.380799359
2.460498448	3.123669366
2.312853053	1.285434976
2.006626419	3.319913108
0.694829551	2.82915362
0.673759832	1.857141561
1.979815642	1.214521679
2.811555838	2.282571286
1.526387128	1.489724554
1.772934612	1.102841209
0.377374718	1.699307191
3.123359583	2.129977569
0.489660997	0.72984319
1.67063347	0.462048211
2.954679584	1.920886023
0.445974465	0.777152639
1.208444176	1.84823492
0.523313165	2.133287071
3.036678448	2.279135714
1.123260696	3.052384177
2.123400618	0.767335193
2.854731708	2.399835571
1.725145596	3.302685718
2.506792581	3.007772652
2.487850317	2.743243106
2.481270216	2.944404034
2.270370136	2.370568575
2.772113447	2.90137536
1.989608377	0.761626019
0.129464481	0.413746298
0.005934732	2.289437347
3.416474067	0.908846933
1.994683123	3.280615565
2.404062492	3.100043718
0.327966896	2.400668046
1.021612012	0.716629701
3.422513386	1.813488185
0.13165415	2.624633417
2.496791877	2.794311263
3.110051169	1.998203626
2.559118089	1.295153426
3.503584955	0.642103399
0.444669547	2.860800085
1.664290741	2.027329761
0.788667186	2.209520677
1.366185663	2.515229302
3.019387865	2.187377083
2.261558292	2.967607053
2.226732737	2.371819582
0.191880162	2.128984001
0.610154083	0.575343241
2.434392552	2.704273576
1.703008293	1.943684402
1.664933982	1.654366897
1.951767624	2.355210334
0.865898003	2.079848502
2.484761381	1.570048602
0.094905642	1.706080032
1.465782584	2.057280527
1.014941169	2.274928963
0.854141589	1.450588134
2.853202786	1.617947525
1.391559901	1.652171535
0.727131161	3.05864951
2.42574985	3.160953231
1.445966083	2.448224611
1.052308012	3.136433254
2.75968826	2.537654143
2.997479149	1.541654231
3.320744078	1.762257051
1.021074944	2.165444322
0.948671103	2.239439438
0.587908295	2.062570326
3.423613096	2.104606005
1.115499907	3.143351401
1.912843395	1.687680061
2.404071659	1.353766395
2.708164079	2.579035307
2.136136605	1.985852169
3.16752873	1.536173633
2.455604135	0.970426363
1.730225605	1.918265364
1.09860282	1.25955784
2.946128208	1.530780976
2.643946318	2.082732039
0.350278918	0.250777206
3.367734223	2.041343299
0.610916346	1.840433266
1.138446315	2.30950587
2.435585955	2.578470765
2.165373904	3.219493401
1.21326274	3.270450029
0.206861253	2.009508614
3.439712111	0.902212033
1.8887887	2.597048322
1.542062383	3.3631162
0.800241263	0.918440621
0.119977618	1.846859536
2.09704636	3.313105298
1.055475184	1.446420363
1.616484612	2.607771896
2.17639446	1.851241649
0.364892565	2.279842155
2.092495171	1.888313279
1.610329957	1.291002352
2.290185064	2.693681659
2.826147142	2.075644446
0.665732045	1.086162662
0.640877208	0.597946423
1.225316996	3.192573514
1.557887935	1.429801162
1.514086989	1.004860015
2.260194966	1.684264462
1.745234005	1.676811163
1.998021491	2.914933264
1.497917944	1.678590033
2.832818384	0.8323089
0.165733976	1.811456614
5.796286832	7.089086021
6.430699887	9.473685283
7.24715569	8.555111695
5.075862767	7.258026027
4.060041509	9.039139233
5.008280221	8.689487951
5.980547895	8.379992914
6.788896076	7.013027962
5.332111471	7.612292988
6.055970215	6.708563843
6.293189394	6.725507211
5.477128934	6.874399696
4.731975265	8.41273967
5.220388519	7.053391373
7.040955528	8.211437421
6.57226534	8.655834837
6.008616554	7.964998323
